year,site,observer,date,start_time,end_time,plot,stake,species,distance,count,comments
2016,barr,elai,2016-07-15,1447,1457,brw3,c7,poja,250,1,NA
2016,barr,elai,2016-07-15,1447,1457,brw3,c7,poja,300,2,NA
2016,barr,elai,2016-07-15,1532,1542,brw3,g7,poja,250,1,NA
2016,barr,elai,2016-07-15,1532,1542,brw3,g7,glgu,300,1,NA
2016,barr,elai,2016-07-15,1532,1542,brw3,g7,poja,150,1,NA
2016,barr,elai,2016-07-15,1532,1542,brw3,g7,sacr,400,4,NA
2016,barr,elai,2016-07-15,1407,1417,brw3,k7,none,NA,0,NA
2016,barr,wegelhoff,2016-07-22,1430,1440,brw3,c7,glgu,50,2,breeding nearby
2016,barr,wegelhoff,2016-07-22,1321,1331,brw3,g7,poja,75,1,same as k7
2016,barr,wegelhoff,2016-07-22,1321,1331,brw3,g7,glgu,100,1,NA
2016,barr,wegelhoff,2016-07-22,1206,1216,brw3,k7,poja,100,1,NA
2016,barr,wegelhoff,2016-07-22,1206,1216,brw3,k7,glgu,50,2,NA
2016,barr,wegelhoff,2016-07-29,1402,1412,brw3,c7,poja,50,1,same as k7
2016,barr,wegelhoff,2016-07-29,1402,1412,brw3,c7,paja,0,1,NA
2016,barr,wegelhoff,2016-07-29,1433,1443,brw3,g7,poja,100,1,"same as k7, c7"
2016,barr,wegelhoff,2016-07-29,1320,1330,brw3,k7,poja,200,1,NA
2016,barr,shoepfner,2016-06-05,1048,1058,brw5,c7,glgu,100,1,NA
2016,barr,shoepfner,2016-06-05,1048,1058,brw5,c7,cora,150,1,NA
2016,barr,shoepfner,2016-06-05,1007,1017,brw5,g7,glgu,200,1,NA
2016,barr,shoepfner,2016-06-05,1007,1017,brw5,g7,poja,150,1,NA
2016,barr,shoepfner,2016-06-05,1007,1017,brw5,g7,glgu,200,1,NA
2016,barr,shoepfner,2016-06-05,923,933,brw5,k7,none,NA,0,NA
2016,barr,shoepfner,2016-06-12,1211,1221,brw5,c7,paja,100,2,NA
2016,barr,shoepfner,2016-06-12,1045,1055,brw5,g7,paja,50,1,NA
2016,barr,shoepfner,2016-06-12,1045,1055,brw5,g7,paja,100,1,NA
2016,barr,shoepfner,2016-06-12,1045,1055,brw5,g7,snow,200,1,NA
2016,barr,shoepfner,2016-06-12,1045,1055,brw5,g7,glgu,200,1,NA
2016,barr,shoepfner,2016-06-12,1128,1138,brw5,k7,glgu,25,2,NA
2016,barr,shoepfner,2016-06-19,1227,1237,brw5,c7,paja,200,2,NA
2016,barr,shoepfner,2016-06-19,1227,1237,brw5,c7,paja,100,1,NA
2016,barr,shoepfner,2016-06-19,1041,1051,brw5,g7,none,NA,0,NA
2016,barr,shoepfner,2016-06-19,958,1008,brw5,k7,paja,200,1,NA
2016,barr,shoepfner,2016-06-24,1453,1503,brw5,c7,paja,100,1,NA
2016,barr,shoepfner,2016-06-24,1453,1503,brw5,c7,poja,100,1,NA
2016,barr,shoepfner,2016-06-24,1557,1607,brw5,g7,glgu,200,1,NA
2016,barr,shoepfner,2016-06-24,1557,1607,brw5,g7,glgu,100,1,NA
2016,barr,shoepfner,2016-06-24,1643,1653,brw5,k7,paja,200,1,NA
2016,barr,norchard,2016-07-03,1339,1349,brw5,c7,paja,30,2,"2 dark phase flew through, landed in south of plot"
2016,barr,norchard,2016-07-03,1339,1349,brw5,c7,paja,50,1,pale phase
2016,barr,norchard,2016-07-03,1420,1430,brw5,g7,paja,100,1,dark phase
2016,barr,norchard,2016-07-03,1515,1525,brw5,k7,paja,50,1,dark phase
2016,barr,norchard,2016-07-03,1515,1525,brw5,k7,glgu,150,2,NA
2016,barr,dmeliopoulos,2016-07-08,1801,1811,brw5,c7,none,NA,0,NA
2016,barr,dmeliopoulos,2016-07-08,1550,1600,brw5,g7,none,NA,0,NA
2016,barr,dmeliopoulos,2016-07-08,1300,1310,brw5,k7,glgu,110,1,NA
2016,barr,elai,2016-07-15,1333,1343,brw5,c7,poja,250,2,NA
2016,barr,elai,2016-07-15,1333,1343,brw5,c7,poja,150,1,NA
2016,barr,elai,2016-07-15,1333,1343,brw5,c7,paja,150,2,NA
2016,barr,elai,2016-07-15,1638,1648,brw5,g7,poja,200,1,likely the same one at c7
2016,barr,elai,2016-07-15,1638,1648,brw5,g7,glgu,250,1,NA
2016,barr,elai,2016-07-15,1742,1752,brw5,k7,glgu,100,1,NA
2016,barr,elai,2016-07-15,1742,1752,brw5,k7,glgu,200,1,NA
2016,barr,wegelhoff,2016-07-22,1600,1610,brw5,c7,poja,0,2,pair flew directly overhead
2016,barr,wegelhoff,2016-07-22,1650,1700,brw5,g7,glgu,200,1,NA
2016,barr,wegelhoff,2016-07-22,1740,1750,brw5,k7,poja,200,1,being harrassed by paja pair
2016,barr,wegelhoff,2016-07-22,1740,1750,brw5,k7,paja,200,2,harrassing poja
2016,barr,wegelhoff,2016-07-22,1740,1750,brw5,k7,glgu,50,1,NA
2016,barr,wegelhoff,2016-07-29,1500,1510,brw5,c7,glgu,50,1,NA
2016,barr,wegelhoff,2016-07-29,1540,1550,brw5,g7,glgu,100,2,NA
2016,barr,wegelhoff,2016-07-29,1625,1635,brw5,k7,glgu,0,1,NA
2016,barr,wegelhoff,2016-06-05,1216,1226,brw8,c7,glgu,20,1,NA
2016,barr,wegelhoff,2016-06-05,1216,1226,brw8,c7,poja,20,2,likely pair also seen at g7
2016,barr,wegelhoff,2016-06-05,1332,1342,brw8,g7,glgu,50,3,NA
2016,barr,wegelhoff,2016-06-05,1332,1342,brw8,g7,poja,200,2,pair (1 light 1 dark morph)
2016,barr,wegelhoff,2016-06-05,1021,1031,brw8,k7,paja,200,1,possibly nesting nearby
2016,barr,wegelhoff,2016-06-05,1021,1031,brw8,k7,glgu,100,1,NA
2016,barr,wegelhoff,2016-06-12,1715,1725,brw8,c7,glgu,100,11,NA
2016,barr,wegelhoff,2016-06-12,1801,1811,brw8,g7,glgu,75,3,NA
2016,barr,wegelhoff,2016-06-12,1455,1505,brw8,k7,glgu,150,2,NA
2016,barr,wegelhoff,2016-06-19,1015,1025,brw8,c7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-19,915,925,brw8,g7,glgu,50,1,NA
2016,barr,wegelhoff,2016-06-19,747,757,brw8,k7,paja,150,2,NA
2016,barr,wegelhoff,2016-06-19,747,757,brw8,k7,glgu,100,1,NA
2016,barr,wegelhoff,2016-06-25,1813,1823,brw8,c7,glgu,150,5,flying to dump
2016,barr,wegelhoff,2016-06-25,1813,1823,brw8,c7,paja,100,1,member of a pair
2016,barr,wegelhoff,2016-06-25,1813,1823,brw8,c7,poja,100,1,being chase off by paja
2016,barr,wegelhoff,2016-06-25,1721,1731,brw8,g7,paja,50,2,pair
2016,barr,wegelhoff,2016-06-25,1721,1731,brw8,g7,glgu,100,15,attracted to dump
2016,barr,wegelhoff,2016-06-25,1637,1647,brw8,k7,paja,20,2,pair nesting nearby
2016,barr,wegelhoff,2016-06-25,1637,1647,brw8,k7,poja,200,1,NA
2016,barr,dmeliopoulos,2016-07-03,1001,1011,brw8,c7,glgu,10,1,"very foggy, ~100 m visibility"
2016,barr,dmeliopoulos,2016-07-03,1218,1228,brw8,g7,glgu,50,1,NA
2016,barr,dmeliopoulos,2016-07-03,1218,1228,brw8,g7,glgu,30,1,NA
2016,barr,dmeliopoulos,2016-07-03,1240,1250,brw8,k7,glgu,180,1,flying low over ground
2016,barr,blagasse,2016-07-08,1015,1025,brw8,c7,glgu,150,1,NA
2016,barr,blagasse,2016-07-08,1015,1025,brw8,c7,glgu,125,1,NA
2016,barr,blagasse,2016-07-08,1128,1138,brw8,k7,paja,50,1,NA
2016,barr,blagasse,2016-07-08,1128,1138,brw8,k7,poja,150,1,NA
2016,barr,blagasse,2016-07-08,1128,1138,brw8,k7,glgu,150,1,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,150,2,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,50,1,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,100,1,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,paja,100,2,Nesting pair harassing glgu
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,25,1,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,100,1,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,100,1,NA
2016,barr,blagasse,2016-07-08,1209,1219,brw8,g7,glgu,200,1,NA
2016,barr,blagasse,2016-07-15,1122,1132,brw8,c7,glgu,0,1,"Broody and territorial, likely chicks"
2016,barr,blagasse,2016-07-15,1122,1132,brw8,c7,glgu,0,1,"Broody and territorial, likely chicks"
2016,barr,blagasse,2016-07-15,1202,1212,brw8,g7,glgu,50,1,NA
2016,barr,blagasse,2016-07-15,1234,1244,brw8,k7,paja,200,3,forming off S end of plot
2016,barr,wenglish,2016-07-22,1111,1121,brw8,c7,glgu,10,1,nest in area? Following and alarm calling
2016,barr,wenglish,2016-07-22,1111,1121,brw8,c7,glgu,150,1,NA
2016,barr,wenglish,2016-07-22,1234,1244,brw8,g7,glgu,100,1,NA
2016,barr,wenglish,2016-07-22,1234,1244,brw8,g7,glgu,20,2,NA
2016,barr,wenglish,2016-07-22,1234,1244,brw8,g7,glgu,25,1,NA
2016,barr,wenglish,2016-07-22,1234,1244,brw8,g7,glgu,150,1,NA
2016,barr,wenglish,2016-07-22,1234,1244,brw8,g7,glgu,200,2,NA
2016,barr,wenglish,2016-07-22,1234,1244,brw8,g7,glgu,125,1,NA
2016,barr,wenglish,2016-07-22,1152,1202,brw8,k7,glgu,25,1,NA
2016,barr,wenglish,2016-07-22,1152,1202,brw8,k7,glgu,200,1,NA
2016,barr,wenglish,2016-07-22,1152,1202,brw8,k7,glgu,200,1,NA
2016,barr,wenglish,2016-07-22,1152,1202,brw8,k7,glgu,100,1,NA
2016,barr,wenglish,2016-07-22,1152,1202,brw8,k7,glgu,25,1,NA
2016,barr,wenglish,2016-07-22,1152,1202,brw8,k7,glgu,75,1,NA
2016,barr,blagasse,2016-07-29,943,953,brw8,c7,glgu,50,1,NA
2016,barr,blagasse,2016-07-29,943,953,brw8,c7,glgu,150,1,NA
2016,barr,blagasse,2016-07-29,943,953,brw8,c7,glgu,50,3,NA
2016,barr,blagasse,2016-07-29,943,953,brw8,c7,paja,50,2,NA
2016,barr,blagasse,2016-07-29,943,953,brw8,c7,poja,100,1,NA
2016,barr,blagasse,2016-07-29,943,953,brw8,c7,glgu,150,2,NA
2016,barr,blagasse,2016-07-29,1023,1033,brw8,g7,glgu,50,1,hunting ducklings
2016,barr,blagasse,2016-07-29,1023,1033,brw8,g7,glgu,100,1,NA
2016,barr,blagasse,2016-07-29,1023,1033,brw8,g7,glgu,100,2,NA
2016,barr,blagasse,2016-07-29,1103,1113,brw8,k7,glgu,100,1,NA
2016,barr,blagasse,2016-07-29,1103,1113,brw8,k7,glgu,200,1,NA
2017,barr,jcosgrove,2017-06-05,1355,1405,brw0,c7,glgu,200,1,flying to N
2017,barr,jcosgrove,2017-06-05,1105,1115,brw0,g7,unja,300,1,"to the south, flying"
2017,barr,jcosgrove,2017-06-05,1245,1255,brw0,k7,glgu,30,1,NA
2017,barr,jcosgrove,2017-06-05,1245,1255,brw0,k7,paja,100,3,"dark morph. Flew right over my head, vocalizing. May have been chasing each other."
2017,barr,jcosgrove,2017-06-12,1339,1349,brw0,c7,none,NA,0,NA
2017,barr,jcosgrove,2017-06-12,1237,1247,brw0,g7,glgu,20,1,NA
2017,barr,jcosgrove,2017-06-12,1115,1125,brw0,k7,none,NA,0,NA
2017,barr,jcosgrove,2017-06-19,1310,1320,brw0,c7,paja,50,2,dark morph. Same as at 11:30 now with a light morph (pair?)
2017,barr,jcosgrove,2017-06-19,1130,1140,brw0,g7,glgu,300,1,NA
2017,barr,jcosgrove,2017-06-19,1130,1140,brw0,g7,paja,75,1,dark morph
2017,barr,jcosgrove,2017-06-19,1350,1400,brw0,k7,none,NA,0,NA
2017,barr,smunters,2017-06-27,1558,1608,brw0,c7,paja,50,1,flying low back and forth over the plot looking at the ground during the entire survey period
2017,barr,smunters,2017-06-27,1558,1608,brw0,c7,glgu,NA,NA,NA
2017,barr,smunters,2017-06-27,1735,1745,brw0,g7,glgu,200,2,fly-by
2017,barr,smunters,2017-06-27,1827,1837,brw0,k7,none,NA,0,NA
2017,barr,jcosgrove,2017-07-02,1040,1050,brw0,c7,paja,200,1,NA
2017,barr,jcosgrove,2017-07-02,1040,1050,brw0,c7,glgu,200,1,NA
2017,barr,jcosgrove,2017-07-02,1605,1610,brw0,g7,none,NA,0,survey only 5 minutes
2017,barr,jcosgrove,2017-07-02,1230,1240,brw0,k7,glgu,250,1,NA
2017,barr,wegelhoff,2017-07-09,1303,1313,brw0,c7,cora,100,1,NA
2017,barr,wegelhoff,2017-07-09,1303,1313,brw0,c7,sacr,175,9,single flock flying north to south
2017,barr,wegelhoff,2017-07-09,1401,1411,brw0,g7,paja,100,1,NA
2017,barr,wegelhoff,2017-07-09,1452,1502,brw0,k7,paja,50,1,same individual as G7
2017,barr,wegelhoff,2017-07-16,1140,1150,brw0,c7,glgu,50,1,NA
2017,barr,wegelhoff,2017-07-16,1140,1150,brw0,c7,paja,150,2,cooperatively hunted and killed a LALO
2017,barr,wegelhoff,2017-07-16,1250,1300,brw0,g7,glgu,125,2,NA
2017,barr,wegelhoff,2017-07-16,1357,1407,brw0,k7,arfo,100,1,NA
2017,barr,shoepfner,2017-07-23,1030,1040,brw0,c7,none,NA,0,NA
2017,barr,shoepfner,2017-07-23,1110,1120,brw0,g7,paja,200,1,NA
2017,barr,shoepfner,2017-07-23,1150,1200,brw0,k7,glgu,100,1,NA
2017,barr,shoepfner,2017-07-23,1150,1200,brw0,k7,glgu,150,1,NA
2017,barr,wegelhoff,2017-07-30,1201,1211,brw0,c7,none,NA,0,NA
2017,barr,wegelhoff,2017-07-30,1110,1120,brw0,g7,cora,50,1,NA
2017,barr,wegelhoff,2017-07-30,1029,1039,brw0,k7,none,NA,0,NA
2017,barr,lmakielski,2017-06-05,1007,1017,brw1,c7,none,NA,0,NA
2017,barr,lmakielski,2017-06-05,1117,1127,brw1,g7,glgu,300,1,"on ground, then flying"
2017,barr,lmakielski,2017-06-05,1246,1256,brw1,k7,cora,300,1,flying
2017,barr,lmakielski,2017-06-05,1246,1256,brw1,k7,glgu,300,1,on ground
2017,barr,lmakielski,2017-06-12,1005,1015,brw1,c7,glgu,300,5,flying and on ground
2017,barr,lmakielski,2017-06-12,1005,1015,brw1,c7,glgu,200,1,on ground
2017,barr,lmakielski,2017-06-12,1005,1015,brw1,c7,glgu,300,2,"near GLGU nest on ground, one probably on nest"
2017,barr,lmakielski,2017-06-12,1005,1015,brw1,c7,paja,150,1,flying low and fast. Dark morph
2017,barr,lmakielski,2017-06-12,1305,1315,brw1,g7,glgu,290,1,on nest
2017,barr,lmakielski,2017-06-12,1305,1315,brw1,g7,glgu,200,1,on ground
2017,barr,lmakielski,2017-06-12,1305,1315,brw1,g7,glgu,300,1,chasing goose?
2017,barr,lmakielski,2017-06-12,1305,1315,brw1,g7,glgu,300,2,flying
2017,barr,lmakielski,2017-06-12,1305,1315,brw1,g7,glgu,90,1,flew very low
2017,barr,lmakielski,2017-06-12,1149,1159,brw1,k7,glgu,210,1,flying low
2017,barr,lmakielski,2017-06-19,1145,1155,brw1,c7,none,NA,0,NA
2017,barr,lmakielski,2017-06-19,949,959,brw1,g7,none,NA,0,NA
2017,barr,lmakielski,2017-06-19,1047,1057,brw1,k7,paja,220,1,"intermediate morph, flying low and fast"
2017,barr,lmakielski,2017-06-26,1040,1050,brw1,c7,glgu,250,2,on ground to NNW
2017,barr,lmakielski,2017-06-26,1040,1050,brw1,c7,glgu,270,2,on ground to NNE
2017,barr,lmakielski,2017-06-26,1040,1050,brw1,c7,glgu,300,1,on ground to NE
2017,barr,lmakielski,2017-06-26,1040,1050,brw1,c7,paja,180,2,"on ground to NE calling to each other. One light morph, one dark morph"
2017,barr,lmakielski,2017-06-26,1216,1226,brw1,g7,paja,300,1,on ground. Intermediate morph. To south
2017,barr,lmakielski,2017-06-26,1313,1323,brw1,k7,paja,300,1,light morph flying low
2017,barr,lmakielski,2017-06-26,1313,1323,brw1,k7,glgu,100,1,flying low
2017,barr,blagasse,2017-07-02,1433,1443,brw1,c7,glgu,300,9,on pond N of plot
2017,barr,blagasse,2017-07-02,1433,1443,brw1,c7,paja,300,3,NA
2017,barr,blagasse,2017-07-02,1304,1314,brw1,g7,poja,300,1,NA
2017,barr,blagasse,2017-07-02,1304,1314,brw1,g7,paja,200,1,NA
2017,barr,blagasse,2017-07-02,1344,1354,brw1,k7,none,NA,0,NA
2017,barr,smunters,2017-07-09,1230,1245,brw1,c7,glgu,250,2,on ground in SW corner of plot; survey 15 minutes
2017,barr,smunters,2017-07-09,1230,1245,brw1,c7,paja,300,1,flying SW of plot; survey 15 minutes
2017,barr,smunters,2017-07-09,1230,1245,brw1,c7,glgu,50,1,flying W; survey 15 minutes
2017,barr,smunters,2017-07-09,1230,1245,brw1,c7,paja,50,1,flying S; survey 15 minutes
2017,barr,smunters,2017-07-09,1315,1325,brw1,g7,ltja,300+,46,flock flying over tundra NE of plot
2017,barr,smunters,2017-07-09,1145,1155,brw1,k7,paja,300,3,flying over E side of plot
2017,barr,shoepfner,2017-07-16,1255,1305,brw1,c7,none,NA,0,NA
2017,barr,shoepfner,2017-07-16,1114,1124,brw1,g7,none,NA,0,NA
2017,barr,shoepfner,2017-07-16,1155,1205,brw1,k7,none,NA,0,NA
2017,barr,wegelhoff,2017-07-23,1036,1046,brw1,c7,glgu,100,1,NA
2017,barr,wegelhoff,2017-07-23,1128,1138,brw1,g7,cora,50,1,NA
2017,barr,wegelhoff,2017-07-23,1215,1225,brw1,k7,glgu,75,2,NA
2017,barr,shoepfner,2017-07-30,1012,1022,brw1,c7,glgu,100,1,NA
2017,barr,shoepfner,2017-07-30,1012,1022,brw1,c7,glgu,100,1,NA
2017,barr,shoepfner,2017-07-30,1012,1022,brw1,c7,glgu,150,3,circling high above plot
2017,barr,shoepfner,2017-07-30,1057,1107,brw1,g7,none,NA,0,NA
2017,barr,shoepfner,2017-07-30,1145,1155,brw1,k7,none,NA,0,NA
2017,barr,lmakielski,2017-06-05,1410,1420,brw2,c7,none,NA,0,NA
2017,barr,lmakielski,2017-06-05,1558,1608,brw2,g7,none,NA,0,NA
2017,barr,lmakielski,2017-06-05,1656,1706,brw2,k7,none,NA,0,NA
2017,barr,lmakielski,2017-06-12,1657,1707,brw2,c7,glgu,300,1,flying and diving
2017,barr,lmakielski,2017-06-12,1553,1603,brw2,g7,glgu,300,1,flying by
2017,barr,lmakielski,2017-06-12,1446,1456,brw2,k7,paja,300,3,"two dark morph, one light morph"
2017,barr,lmakielski,2017-06-19,1418,1428,brw2,c7,none,NA,0,NA
2017,barr,lmakielski,2017-06-19,1620,1630,brw2,g7,paja,300,1,undulating flight
2017,barr,lmakielski,2017-06-19,1728,1738,brw2,k7,glgu,300,1,flying by
2017,barr,lmakielski,2017-06-26,1807,1817,brw2,c7,glgu,20,1,flying over
2017,barr,lmakielski,2017-06-26,1715,1725,brw2,g7,none,NA,0,NA
2017,barr,lmakielski,2017-06-26,1512,1522,brw2,k7,glgu,300,1,perched on snow fence then flying
2017,barr,lmakielski,2017-06-26,1512,1522,brw2,k7,glgu,280,1,on ground--possibly on nest (off plot)
2017,barr,lmakielski,2017-06-26,1512,1522,brw2,k7,paja,250,1,on ground
2017,barr,blagasse,2017-07-02,1220,1230,brw2,c7,none,NA,0,NA
2017,barr,blagasse,2017-07-02,1138,1148,brw2,g7,none,NA,0,NA
2017,barr,blagasse,2017-07-02,1050,1100,brw2,k7,glgu,250,3,NA
2017,barr,blagasse,2017-07-02,1050,1100,brw2,k7,glgu,200,1,NA
2017,barr,blagasse,2017-07-02,1050,1100,brw2,k7,glgu,100,1,NA
2017,barr,blagasse,2017-07-02,1050,1100,brw2,k7,glgu,150,2,NA
2017,barr,smunters,2017-07-09,1425,1435,brw2,c7,none,NA,0,NA
2017,barr,smunters,2017-07-09,1505,1515,brw2,g7,none,NA,0,NA
2017,barr,smunters,2017-07-09,1625,1635,brw2,k7,paja,200,1,flying by S edge of plot
2017,barr,smunters,2017-07-09,1625,1635,brw2,k7,glgu,300,1,flying by W edge of plot
2017,barr,shoepfner,2017-07-16,1053,1103,brw2,c7,paja,150,1,NA
2017,barr,shoepfner,2017-07-16,1325,1335,brw2,g7,glgu,100,1,NA
2017,barr,shoepfner,2017-07-16,1325,1335,brw2,g7,glgu,200,1,NA
2017,barr,shoepfner,2017-07-16,1325,1335,brw2,g7,glgu,150,2,NA
2017,barr,shoepfner,2017-07-16,1009,1019,brw2,k7,paja,300,1,NA
2017,barr,shoepfner,2017-07-16,1009,1019,brw2,k7,glgu,200,1,NA
2017,barr,shoepfner,2017-07-16,1009,1019,brw2,k7,glgu,200,1,NA
2017,barr,shoepfner,2017-07-16,1009,1019,brw2,k7,glgu,200,1,NA
2017,barr,wegelhoff,2017-07-23,1239,1249,brw2,c7,none,NA,0,NA
2017,barr,wegelhoff,2017-07-23,1321,1331,brw2,g7,paja,50,1,NA
2017,barr,wegelhoff,2017-07-23,1321,1331,brw2,g7,glgu,100,3,aggressive behavior (young nearby?)
2017,barr,wegelhoff,2017-07-23,1411,1421,brw2,k7,none,NA,0,NA
2017,barr,shoepfner,2017-07-30,1223,1233,brw2,c7,glgu,300,2,NA
2017,barr,shoepfner,2017-07-30,950,1000,brw2,g7,glgu,100,1,NA
2017,barr,shoepfner,2017-07-30,950,1000,brw2,g7,cora,300,1,NA
2017,barr,shoepfner,2017-07-30,950,1000,brw2,g7,glgu,200,1,NA
2017,barr,shoepfner,2017-07-30,950,1000,brw2,g7,paja,200,1,NA
2017,barr,shoepfner,2017-07-30,1312,1322,brw2,k7,none,NA,0,NA
2017,barr,smunters,2017-06-05,1205,1215,brw3,c7,none,NA,0,NA
2017,barr,smunters,2017-06-05,1105,1115,brw3,g7,poja,200,1,sitting on ground
2017,barr,smunters,2017-06-05,1105,1115,brw3,g7,glgu,300,1,fly-by
2017,barr,smunters,2017-06-05,1025,1035,brw3,k7,none,NA,0,NA
2017,barr,smunters,2017-06-12,1111,1121,brw3,c7,none,NA,0,NA
2017,barr,smunters,2017-06-12,1213,1223,brw3,g7,glgu,300,1,NA
2017,barr,smunters,2017-06-12,1322,1332,brw3,k7,poja,300,1,NA
2017,barr,smunters,2017-06-12,1322,1332,brw3,k7,paja,100,1,NA
2017,barr,smunters,2017-06-12,1322,1332,brw3,k7,glgu,50,1,NA
2017,barr,smunters,2017-06-19,1213,1223,brw3,c7,arfo,200,1,running along W side of plot
2017,barr,smunters,2017-06-19,1313,1323,brw3,g7,glgu,300,1,flyover
2017,barr,smunters,2017-06-19,1026,1036,brw3,k7,none,NA,0,NA
2017,barr,wegelhoff,2017-06-27,1500,1510,brw3,c7,glgu,200,1,NA
2017,barr,wegelhoff,2017-06-27,1408,1418,brw3,g7,cora,200,1,NA
2017,barr,wegelhoff,2017-06-27,1305,1315,brw3,k7,poja,150,1,NA
2017,barr,lmakielski,2017-07-02,1538,1548,brw3,c7,glgu,300,1,flying high
2017,barr,lmakielski,2017-07-02,1618,1628,brw3,g7,none,NA,0,NA
2017,barr,lmakielski,2017-07-02,1456,1506,brw3,k7,ltja,300,1,flying by
2017,barr,lmakielski,2017-07-02,1456,1506,brw3,k7,poja,250,1,flying around with 4 PAJAs
2017,barr,lmakielski,2017-07-02,1456,1506,brw3,k7,paja,250,4,"flying low, calling, landing"
2017,barr,lmakielski,2017-07-02,1456,1506,brw3,k7,glgu,260,1,on ground then took off with jaegers
2017,barr,lmakielski,2017-07-02,1456,1506,brw3,k7,paja,300,2,flying around each other
2017,barr,jcosgrove,2017-07-09,1226,1236,brw3,c7,glgu,200,1,NA
2017,barr,jcosgrove,2017-07-09,1226,1236,brw3,c7,ltja,350,6,NA
2017,barr,jcosgrove,2017-07-09,1226,1236,brw3,c7,glgu,300,2,NA
2017,barr,jcosgrove,2017-07-09,1310,1320,brw3,g7,ltja,350,6,NA
2017,barr,jcosgrove,2017-07-09,1310,1320,brw3,g7,glgu,300,2,NA
2017,barr,jcosgrove,2017-07-09,1419,1429,brw3,k7,ltja,350,31,NA
2017,barr,jcosgrove,2017-07-09,1419,1429,brw3,k7,glgu,200,1,NA
2017,barr,jcosgrove,2017-07-09,1419,1429,brw3,k7,glgu,200,1,NA
2017,barr,lmakielski,2017-07-16,1422,1432,brw3,c7,glgu,300,1,flying and swooping low
2017,barr,lmakielski,2017-07-16,1526,1536,brw3,g7,glgu,300,1,fly-by
2017,barr,lmakielski,2017-07-16,1206,1216,brw3,k7,none,NA,0,NA
2017,barr,smunters,2017-07-23,1100,1110,brw3,c7,glgu,150,1,flying east
2017,barr,smunters,2017-07-23,1100,1110,brw3,c7,glgu,100,1,flying south
2017,barr,smunters,2017-07-23,1140,1150,brw3,g7,none,NA,0,NA
2017,barr,smunters,2017-07-23,1220,1230,brw3,k7,glgu,50,1,flying east
2017,barr,blagasse,2017-07-30,1145,1155,brw3,c7,glgu,100,1,NA
2017,barr,blagasse,2017-07-30,1059,1109,brw3,g7,none,NA,0,NA
2017,barr,blagasse,2017-07-30,1225,1235,brw3,k7,none,NA,0,NA
2017,barr,smunters,2017-06-05,1334,1344,brw5,c7,paja,250,3,flying around over the plot during duration of the survey
2017,barr,smunters,2017-06-05,1334,1344,brw5,c7,glgu,300,1,fly-by
2017,barr,smunters,2017-06-05,1425,1435,brw5,g7,glgu,300,1,fly-by
2017,barr,smunters,2017-06-05,1425,1435,brw5,g7,paja,300,1,fly-by
2017,barr,smunters,2017-06-05,1425,1435,brw5,g7,paja,100,1,flying over plot and landed
2017,barr,smunters,2017-06-05,1547,1557,brw5,k7,paja,300,1,fly-by
2017,barr,smunters,2017-06-12,1423,1433,brw5,c7,paja,200,1,fly-by
2017,barr,smunters,2017-06-12,1627,1637,brw5,g7,glgu,150,1,fly-by
2017,barr,smunters,2017-06-12,1732,1742,brw5,k7,glgu,300,1,fly-by
2017,barr,smunters,2017-06-12,1732,1742,brw5,k7,poja,100,2,roosting
2017,barr,smunters,2017-06-19,1458,1508,brw5,c7,noha,300,1,attacking waterfowl in a pond off plot
2017,barr,smunters,2017-06-19,1458,1508,brw5,c7,paja,100,1,fly-by
2017,barr,smunters,2017-06-19,1600,1610,brw5,g7,paja,50,1,fly-by
2017,barr,smunters,2017-06-19,1723,1733,brw5,k7,none,NA,0,NA
2017,barr,ktsujita,2017-06-29,1354,1404,brw5,c7,none,NA,0,NA
2017,barr,ktsujita,2017-06-29,1254,1304,brw5,g7,paja,50,1,flying
2017,barr,ktsujita,2017-06-29,1254,1304,brw5,g7,glgu,250,1,flying
2017,barr,ktsujita,2017-06-29,1226,1236,brw5,k7,glgu,70,1,flying
2017,barr,ktsujita,2017-06-29,1226,1236,brw5,k7,paja,170,1,flying
2017,barr,smunters,2017-07-02,1628,1638,brw5,c7,none,NA,0,NA
2017,barr,smunters,2017-07-02,1527,1537,brw5,g7,glgu,150,1,flying by S of point
2017,barr,smunters,2017-07-02,1442,1452,brw5,k7,glgu,250,2,flying by S of point
2017,barr,shoepfner,2017-07-09,1224,1234,brw5,c7,glgu,200,1,NA
2017,barr,shoepfner,2017-07-09,1224,1234,brw5,c7,glgu,100,1,NA
2017,barr,shoepfner,2017-07-09,1134,1144,brw5,g7,none,NA,0,NA
2017,barr,shoepfner,2017-07-09,1039,1049,brw5,k7,paja,150,2,NA
2017,barr,lmakielski,2017-07-16,1125,1135,brw5,c7,paja,130,1,"dark morph on ground, then flying low"
